Volume,Volume Weighted,Open,Close,High,Low,Timestamp,Number of Trades
87558028.0,154.6895,153.785,153.83,156.3,153.46,2023-03-06 00:00:00-05:00,691990
56136378.0,152.2768,153.7,151.6,154.0299,151.13,2023-03-07 00:00:00-05:00,496631
47204791.0,152.6973,152.81,152.87,153.47,151.83,2023-03-08 00:00:00-05:00,405203
53833122.0,152.4689,153.559,150.59,154.535,150.225,2023-03-09 00:00:00-05:00,480909
68559600.0,149.0716,150.21,148.5,150.94,147.6096,2023-03-10 00:00:00-05:00,611457
84457122.0,151.1835,147.805,150.47,153.14,147.7,2023-03-13 00:00:00-04:00,760660
72045893.0,152.1061,151.28,152.59,153.4,150.1,2023-03-14 00:00:00-04:00,565196
77167866.0,151.7861,151.19,152.99,153.245,149.92,2023-03-15 00:00:00-04:00,703116
76206919.0,154.813,152.16,155.85,156.46,151.64,2023-03-16 00:00:00-04:00,676097
98944633.0,155.3402,156.08,155.0,156.74,154.28,2023-03-17 00:00:00-04:00,615778
72711415.0,156.6059,155.07,157.4,157.82,154.15,2023-03-20 00:00:00-04:00,628984
73938285.0,158.3406,157.32,159.28,159.4,156.54,2023-03-21 00:00:00-04:00,590982
75349311.0,159.6832,159.3,157.83,162.14,157.81,2023-03-22 00:00:00-04:00,656865
67482060.0,159.5685,158.83,158.93,161.5501,157.68,2023-03-23 00:00:00-04:00,614268
59006343.0,159.2417,158.86,160.25,160.34,157.85,2023-03-24 00:00:00-04:00,517531
52390266.0,159.0188,159.94,158.28,160.77,157.87,2023-03-27 00:00:00-04:00,518436
45992152.0,156.9785,157.97,157.65,158.49,155.98,2023-03-28 00:00:00-04:00,432447
51305691.0,160.216,159.37,160.77,161.05,159.35,2023-03-29 00:00:00-04:00,472077
49210289.0,162.0209,161.53,162.36,162.47,161.271,2023-03-30 00:00:00-04:00,456152
68749792.0,164.0421,162.44,164.9,165.0,161.91,2023-03-31 00:00:00-04:00,574409
56976187.0,165.3487,164.27,166.17,166.29,164.22,2023-04-03 00:00:00-04:00,568686
46278295.0,165.9131,166.595,165.63,166.84,165.11,2023-04-04 00:00:00-04:00,456306
51511744.0,163.4912,164.74,163.76,165.05,161.8,2023-04-05 00:00:00-04:00,533621
45390123.0,164.0257,162.43,164.66,164.9584,162.0,2023-04-06 00:00:00-04:00,446212
47670382.0,161.2628,161.42,162.03,162.03,160.08,2023-04-10 00:00:00-04:00,563913
47494217.0,161.1314,162.35,160.8,162.36,160.51,2023-04-11 00:00:00-04:00,490479
50133062.0,160.8845,161.22,160.1,162.06,159.78,2023-04-12 00:00:00-04:00,514261
68418649.0,164.3531,161.63,165.56,165.8,161.42,2023-04-13 00:00:00-04:00,595709
49314480.0,165.0394,164.59,165.21,166.32,163.82,2023-04-14 00:00:00-04:00,489551
41516217.0,164.8044,165.09,165.23,165.39,164.03,2023-04-17 00:00:00-04:00,483388
49915508.0,166.3535,166.1,166.47,167.41,165.65,2023-04-18 00:00:00-04:00,494642
47621166.0,167.2806,165.8,167.63,168.16,165.54,2023-04-19 00:00:00-04:00,473866
52456377.0,166.779,166.09,166.65,167.87,165.56,2023-04-20 00:00:00-04:00,493153
57736141.0,165.0754,165.05,165.02,166.4521,164.49,2023-04-21 00:00:00-04:00,520279
41449581.0,164.9397,165.0,165.33,165.6,163.89,2023-04-24 00:00:00-04:00,459499
48652863.0,164.6479,165.19,163.77,166.305,163.73,2023-04-25 00:00:00-04:00,501548
45487296.0,163.9084,163.055,163.76,165.28,162.8,2023-04-26 00:00:00-04:00,493403
64898729.0,167.3197,165.19,168.41,168.56,165.19,2023-04-27 00:00:00-04:00,575981
55275851.0,168.9479,168.49,169.68,169.85,167.8801,2023-04-28 00:00:00-04:00,527763
52424936.0,169.6586,169.28,169.59,170.45,168.64,2023-05-01 00:00:00-04:00,540745
48425696.0,168.6978,170.09,168.54,170.35,167.54,2023-05-02 00:00:00-04:00,509755
65126998.0,169.013,169.5,167.45,170.92,167.16,2023-05-03 00:00:00-04:00,610052
81225673.0,166.0983,164.89,165.79,167.04,164.31,2023-05-04 00:00:00-04:00,832121
113402971.0,173.3116,170.975,173.57,174.3,170.76,2023-05-05 00:00:00-04:00,915977
55962634.0,173.321,172.48,173.5,173.85,172.11,2023-05-08 00:00:00-04:00,563138
45326874.0,172.3162,173.05,171.77,173.54,171.6,2023-05-09 00:00:00-04:00,456209
53724501.0,173.1737,173.02,173.555,174.03,171.9,2023-05-10 00:00:00-04:00,511486
49473076.0,173.4903,173.85,173.75,174.59,172.17,2023-05-11 00:00:00-04:00,501955
45533138.0,172.3696,173.62,172.57,174.06,171.0,2023-05-12 00:00:00-04:00,490533
37264259.0,172.1109,173.16,172.07,173.21,171.47,2023-05-15 00:00:00-04:00,444785
42110293.0,172.2781,171.99,172.07,173.1383,171.7991,2023-05-16 00:00:00-04:00,436165
57934404.0,171.85,171.71,172.69,172.925,170.4201,2023-05-17 00:00:00-04:00,554940
65496657.0,174.3014,173.0,175.05,175.24,172.58,2023-05-18 00:00:00-04:00,595692
55525641.0,175.5191,176.39,175.16,176.39,174.94,2023-05-19 00:00:00-04:00,532731
43570932.0,174.1828,173.98,174.2,174.71,173.45,2023-05-22 00:00:00-04:00,526393
50745163.0,172.1908,173.13,171.56,173.3794,171.275,2023-05-23 00:00:00-04:00,535091
43711588.0,171.5088,171.09,171.84,172.4183,170.52,2023-05-24 00:00:00-04:00,492275
55889523.0,172.8818,172.41,172.99,173.895,171.69,2023-05-25 00:00:00-04:00,534909
54834975.0,175.1454,173.32,175.43,175.77,173.11,2023-05-26 00:00:00-04:00,529918
55963954.0,177.4489,176.96,177.3,178.99,176.57,2023-05-30 00:00:00-04:00,651318
99625288.0,177.9376,177.325,177.25,179.35,176.76,2023-05-31 00:00:00-04:00,669221
68901712.0,179.3796,177.7,180.09,180.12,176.9306,2023-06-01 00:00:00-04:00,624132
61996852.0,180.6479,181.03,180.95,181.78,179.26,2023-06-02 00:00:00-04:00,617235
121722517.0,182.1408,182.63,179.58,184.951,178.035,2023-06-05 00:00:00-04:00,1286180
64845314.0,178.7093,179.965,179.21,180.12,177.43,2023-06-06 00:00:00-04:00,705164
61944615.0,178.6619,178.44,177.82,181.21,177.32,2023-06-07 00:00:00-04:00,669062
50210681.0,179.5493,177.895,180.57,180.84,177.46,2023-06-08 00:00:00-04:00,548456
48869360.0,181.4395,181.5,180.96,182.23,180.63,2023-06-09 00:00:00-04:00,557894
54754995.0,182.836,181.27,183.79,183.89,180.97,2023-06-12 00:00:00-04:00,562058
54867129.0,183.1702,182.8,183.31,184.15,182.44,2023-06-13 00:00:00-04:00,608337
57462782.0,183.7101,183.37,183.95,184.39,182.02,2023-06-14 00:00:00-04:00,614097
65433166.0,185.5672,183.96,186.01,186.52,183.78,2023-06-15 00:00:00-04:00,697003
101151225.0,185.4644,186.73,184.92,186.99,184.27,2023-06-16 00:00:00-04:00,616272
49799092.0,185.2709,184.41,185.01,186.1,184.41,2023-06-20 00:00:00-04:00,577495
49515697.0,184.0809,184.9,183.96,185.41,182.5901,2023-06-21 00:00:00-04:00,520855
51245327.0,186.1166,183.74,187.0,187.045,183.67,2023-06-22 00:00:00-04:00,563076
53112346.0,186.4952,185.55,186.68,187.56,185.01,2023-06-23 00:00:00-04:00,539704
48088661.0,186.3292,186.83,185.27,188.05,185.23,2023-06-26 00:00:00-04:00,584497
50731499.0,187.4998,185.89,188.06,188.39,185.67,2023-06-27 00:00:00-04:00,511869
51216801.0,188.8916,187.93,189.25,189.9,187.6,2023-06-28 00:00:00-04:00,559145
46347308.0,189.5561,189.08,189.59,190.07,188.94,2023-06-29 00:00:00-04:00,525367
85068452.0,193.102,191.63,193.97,194.48,191.26,2023-06-30 00:00:00-04:00,774380
31458198.0,192.6624,193.78,192.46,193.88,191.76,2023-07-03 00:00:00-04:00,500175
46896861.0,191.5803,191.565,191.33,192.98,190.62,2023-07-05 00:00:00-04:00,560170
45155523.0,190.8214,189.84,191.81,192.02,189.2,2023-07-06 00:00:00-04:00,562755
46757498.0,191.4218,191.41,190.68,192.67,190.24,2023-07-07 00:00:00-04:00,538826
59912163.0,188.3628,189.26,188.61,189.99,187.035,2023-07-10 00:00:00-04:00,736912
46638119.0,187.8219,189.16,188.08,189.3,186.6,2023-07-11 00:00:00-04:00,577717
60750218.0,189.9586,189.68,189.77,191.7,188.47,2023-07-12 00:00:00-04:00,652126
41337338.0,190.565,190.5,190.54,191.19,189.78,2023-07-13 00:00:00-04:00,467952
41616242.0,190.4662,190.23,190.69,191.1799,189.63,2023-07-14 00:00:00-04:00,513233
50520159.0,193.2997,191.9,193.99,194.32,191.81,2023-07-17 00:00:00-04:00,602852
48153774.0,193.3846,193.35,193.73,194.33,192.415,2023-07-18 00:00:00-04:00,544605
80492323.0,194.9188,193.1,195.1,198.23,192.65,2023-07-19 00:00:00-04:00,776766
59581196.0,194.276,195.09,193.13,196.47,192.495,2023-07-20 00:00:00-04:00,639817
71451683.0,192.5948,194.1,191.94,194.97,191.23,2023-07-21 00:00:00-04:00,580360
45507451.0,193.2011,193.41,192.75,194.91,192.25,2023-07-24 00:00:00-04:00,525855
37283201.0,193.804,193.33,193.62,194.44,192.915,2023-07-25 00:00:00-04:00,445394
47471868.0,194.3737,193.67,194.5,195.64,193.32,2023-07-26 00:00:00-04:00,502309
47439680.0,194.8773,196.02,193.22,197.2,192.55,2023-07-27 00:00:00-04:00,570472
47691443.0,195.8075,194.67,195.83,196.626,194.14,2023-07-28 00:00:00-04:00,519151
38824113.0,196.1507,196.06,196.45,196.49,195.26,2023-07-31 00:00:00-04:00,530506
35281426.0,195.8486,196.235,195.605,196.73,195.28,2023-08-01 00:00:00-04:00,477616
50388811.0,192.9395,195.04,192.58,195.18,191.8507,2023-08-02 00:00:00-04:00,620582
62243282.0,191.1312,191.57,191.17,192.37,190.69,2023-08-03 00:00:00-04:00,754703
115956841.0,184.279,185.52,181.99,187.38,181.92,2023-08-04 00:00:00-04:00,1336765
97105069.0,179.0119,182.13,178.85,183.13,177.35,2023-08-07 00:00:00-04:00,1159281
67769003.0,178.9854,179.69,179.8,180.27,177.58,2023-08-08 00:00:00-04:00,709019
60303492.0,178.4887,180.87,178.19,180.93,177.01,2023-08-09 00:00:00-04:00,666112
54686851.0,178.7951,179.48,177.97,180.75,177.6,2023-08-10 00:00:00-04:00,652995
51036672.0,177.8056,177.32,177.79,178.62,176.55,2023-08-11 00:00:00-04:00,586481
43675627.0,178.9475,177.97,179.46,179.69,177.305,2023-08-14 00:00:00-04:00,564982
43574863.0,177.9886,178.88,177.45,179.48,177.05,2023-08-15 00:00:00-04:00,510071
45712957.0,177.4133,177.13,176.57,178.54,176.5,2023-08-16 00:00:00-04:00,526074
66054482.0,174.5857,177.14,174.0,177.5054,173.48,2023-08-17 00:00:00-04:00,673083
60171878.0,173.8904,172.3,174.49,175.1,171.96,2023-08-18 00:00:00-04:00,596474
46161959.0,175.2221,175.07,175.84,176.13,173.735,2023-08-21 00:00:00-04:00,559658
42057245.0,177.0098,177.06,177.23,177.68,176.25,2023-08-22 00:00:00-04:00,501508
52722752.0,180.6482,178.52,181.12,181.55,178.325,2023-08-23 00:00:00-04:00,587165
54912798.0,177.7035,180.674,176.38,181.104,176.01,2023-08-24 00:00:00-04:00,610377
51439994.0,177.9075,177.38,178.61,179.15,175.82,2023-08-25 00:00:00-04:00,554789
43803238.0,179.6595,180.09,180.19,180.59,178.545,2023-08-28 00:00:00-04:00,532485
52953948.0,183.28,179.695,184.12,184.9,179.5,2023-08-29 00:00:00-04:00,576465
60803988.0,186.93,184.94,187.65,187.85,184.74,2023-08-30 00:00:00-04:00,636448
60794467.0,188.1489,187.84,187.87,189.12,187.48,2023-08-31 00:00:00-04:00,554869
45393903.0,189.0424,189.485,189.46,189.92,188.28,2023-09-01 00:00:00-04:00,530273
45280027.0,189.1084,188.28,189.7,189.98,187.61,2023-09-05 00:00:00-04:00,602458
81753366.0,183.786,188.4,182.91,188.85,181.47,2023-09-06 00:00:00-04:00,880106
112416703.0,176.7332,175.18,177.56,178.21,173.54,2023-09-07 00:00:00-04:00,1210080
65402066.0,179.0663,178.35,178.18,180.239,177.79,2023-09-08 00:00:00-04:00,755389
58953052.0,178.8465,180.07,179.36,180.3,177.34,2023-09-11 00:00:00-04:00,722430
90316192.0,176.7048,179.49,176.3,180.13,174.82,2023-09-12 00:00:00-04:00,937419
84267928.0,175.0352,176.51,174.21,177.3,173.98,2023-09-13 00:00:00-04:00,835150
60345757.0,175.3715,174.0,175.74,176.1,173.58,2023-09-14 00:00:00-04:00,641017
109259461.0,175.0843,176.48,175.01,176.495,173.82,2023-09-15 00:00:00-04:00,729794
67257573.0,177.8915,176.48,177.97,179.38,176.17,2023-09-18 00:00:00-04:00,731278
51826941.0,178.4293,177.52,179.07,179.63,177.13,2023-09-19 00:00:00-04:00,524402
58436181.0,176.9653,179.26,175.49,179.695,175.4,2023-09-20 00:00:00-04:00,600225
62449116.0,174.8619,174.55,173.93,176.3,173.86,2023-09-21 00:00:00-04:00,631478
56688985.0,175.4667,174.67,174.79,177.079,174.05,2023-09-22 00:00:00-04:00,606168
46172740.0,175.6665,174.2,176.08,176.97,174.15,2023-09-25 00:00:00-04:00,564218
64548945.0,172.7156,174.82,171.96,175.2,171.66,2023-09-26 00:00:00-04:00,688340
66920708.0,170.5335,172.62,170.43,173.04,169.05,2023-09-27 00:00:00-04:00,707850
56294419.0,170.297,169.34,170.69,172.03,167.62,2023-09-28 00:00:00-04:00,618584
51861083.0,171.5997,172.02,171.21,173.07,170.341,2023-09-29 00:00:00-04:00,535134
52156935.0,173.2879,171.22,173.75,174.3,170.93,2023-10-02 00:00:00-04:00,617249
49594613.0,172.1342,172.255,172.4,173.63,170.82,2023-10-03 00:00:00-04:00,542569
53006286.0,172.9437,171.09,173.66,174.21,170.97,2023-10-04 00:00:00-04:00,560975
48527918.0,174.2297,173.79,174.91,175.45,172.68,2023-10-05 00:00:00-04:00,509175
57266675.0,176.3366,173.8,177.49,177.99,173.18,2023-10-06 00:00:00-04:00,593944
42344772.0,177.8683,176.81,178.99,179.05,175.8,2023-10-09 00:00:00-04:00,518256
43698019.0,178.6901,178.1,178.39,179.72,177.95,2023-10-10 00:00:00-04:00,524939
47544848.0,178.9503,178.2,179.8,179.85,177.6,2023-10-11 00:00:00-04:00,503477
56743119.0,180.9482,180.07,180.71,182.34,179.04,2023-10-12 00:00:00-04:00,616891
51412082.0,179.4154,181.42,178.85,181.93,178.14,2023-10-13 00:00:00-04:00,531441
52516984.0,178.1478,176.75,178.72,179.075,176.51,2023-10-16 00:00:00-04:00,632605
57549350.0,176.8623,176.645,177.15,178.42,174.8,2023-10-17 00:00:00-04:00,592323
54764375.0,176.3501,175.58,175.84,177.575,175.11,2023-10-18 00:00:00-04:00,540187
59192863.0,176.215,176.04,175.46,177.84,175.19,2023-10-19 00:00:00-04:00,560260
64211828.0,173.7459,175.31,172.88,175.42,172.64,2023-10-20 00:00:00-04:00,600318
55980109.0,172.3829,170.91,173.0,174.01,169.93,2023-10-23 00:00:00-04:00,639616
43816644.0,172.7333,173.05,173.44,173.67,171.45,2023-10-24 00:00:00-04:00,530406
57156962.0,171.4932,171.88,171.1,173.06,170.65,2023-10-25 00:00:00-04:00,610143
70625258.0,167.5944,170.37,166.89,171.3775,165.67,2023-10-26 00:00:00-04:00,815217
58257129.0,167.9072,166.91,168.22,168.96,166.83,2023-10-27 00:00:00-04:00,609511
51239218.0,170.0788,169.02,170.29,171.17,168.87,2023-10-30 00:00:00-04:00,628258
44846017.0,169.9252,169.35,170.77,170.9,167.9,2023-10-31 00:00:00-04:00,509879
56934906.0,172.6187,171.0,173.97,174.23,170.12,2023-11-01 00:00:00-04:00,633476
77292052.0,176.6794,175.52,177.57,177.78,175.46,2023-11-02 00:00:00-04:00,805046
79829246.0,175.5751,174.24,176.65,176.82,173.35,2023-11-03 00:00:00-04:00,858038
63841310.0,178.5589,176.38,179.23,179.43,176.21,2023-11-06 00:00:00-05:00,678103
70529966.0,181.2627,179.18,181.82,182.44,178.97,2023-11-07 00:00:00-05:00,653779
49340282.0,182.6566,182.35,182.89,183.45,181.59,2023-11-08 00:00:00-05:00,542421
53631840.0,182.912,182.96,182.41,184.12,181.81,2023-11-09 00:00:00-05:00,545657
66177922.0,185.4104,183.97,186.4,186.565,183.53,2023-11-10 00:00:00-05:00,610938
43627519.0,184.8317,185.82,184.8,186.03,184.21,2023-11-13 00:00:00-05:00,530407
60108378.0,187.2038,187.7,187.44,188.11,186.3,2023-11-14 00:00:00-05:00,609218
53608999.0,188.4191,187.845,188.01,189.5,187.78,2023-11-15 00:00:00-05:00,564159
54412915.0,189.7109,189.57,189.71,190.96,188.65,2023-11-16 00:00:00-05:00,620748
50737404.0,189.6022,190.25,189.69,190.38,188.57,2023-11-17 00:00:00-05:00,510217
46538614.0,191.2984,189.89,191.45,191.905,189.88,2023-11-20 00:00:00-05:00,554014
38134485.0,190.51,191.41,190.64,191.52,189.74,2023-11-21 00:00:00-05:00,450749
39630011.0,191.7223,191.49,191.31,192.93,190.825,2023-11-22 00:00:00-05:00,463560
24018404.0,189.7899,190.87,189.97,190.9,189.25,2023-11-24 00:00:00-05:00,335946
40456609.0,189.7974,189.92,189.79,190.67,188.9,2023-11-27 00:00:00-05:00,508895
38415419.0,190.165,189.78,190.4,191.08,189.4,2023-11-28 00:00:00-05:00,458154
43014224.0,189.9974,190.9,189.37,192.09,188.97,2023-11-29 00:00:00-05:00,493064
48744366.0,189.337,189.84,189.95,190.32,188.19,2023-11-30 00:00:00-05:00,486786
45676673.0,190.8613,190.33,191.24,191.56,189.23,2023-12-01 00:00:00-05:00,515537
43389519.0,188.916,189.98,189.43,190.05,187.4511,2023-12-04 00:00:00-05:00,587461
66628398.0,193.1715,190.21,193.42,194.4,190.18,2023-12-05 00:00:00-05:00,700669
41055862.0,192.8014,194.45,192.32,194.76,192.11,2023-12-06 00:00:00-05:00,491436
47413955.0,194.3967,193.63,194.27,195.0,193.59,2023-12-07 00:00:00-05:00,495048
53383658.0,195.1638,194.2,195.71,195.99,193.67,2023-12-08 00:00:00-05:00,538968
60943699.0,192.7089,193.11,193.18,193.49,191.42,2023-12-11 00:00:00-05:00,691172
52696900.0,193.7834,193.08,194.71,194.72,191.721,2023-12-12 00:00:00-05:00,510768
70404183.0,196.9085,195.09,197.96,198.0,194.85,2023-12-13 00:00:00-05:00,672552
66831572.0,198.2872,198.02,198.11,199.62,196.16,2023-12-14 00:00:00-05:00,691862
127387901.0,197.56,197.53,197.57,198.3999,197.0,2023-12-15 00:00:00-05:00,625452
55751861.0,195.6255,196.09,195.89,196.63,194.39,2023-12-18 00:00:00-05:00,655763
40714051.0,196.5277,196.16,196.94,196.95,195.89,2023-12-19 00:00:00-05:00,451709
52242815.0,196.142,196.9,194.83,197.68,194.83,2023-12-20 00:00:00-05:00,550599
46482549.0,194.7425,196.1,194.68,197.08,193.5,2023-12-21 00:00:00-05:00,554844
37149570.0,194.1013,195.18,193.6,195.41,192.97,2023-12-22 00:00:00-05:00,500544
28919310.0,193.1713,193.61,193.05,193.89,192.83,2023-12-26 00:00:00-05:00,488257
48087681.0,192.5679,192.49,193.15,193.5,191.09,2023-12-27 00:00:00-05:00,548076
34049898.0,193.9222,194.14,193.58,194.66,193.17,2023-12-28 00:00:00-05:00,472404
42672148.0,192.5761,193.9,192.53,194.4,191.725,2023-12-29 00:00:00-05:00,509123
